timestamp,cpu,memory,latency,rps,replicas,delta_rps
2026-05-17 01:48:03,0.007011,177799168,0.012094,0.6,1,0.0
2026-05-17 01:48:18,0.00368,177938432,0.023348,0.733333,1,0.133333
2026-05-17 01:48:34,0.013536,179093504,0.11073,0.933333,1,0.2
2026-05-17 01:48:48,0.033356,181469184,0.05166,3.114229,1,2.180896
2026-05-17 01:49:03,0.038896,181448704,0.041871,4.168754,1,1.054525
2026-05-17 01:49:19,0.033709,182206464,0.009209,4.955556,1,0.786802
2026-05-17 01:49:33,0.029051,182206464,0.008282,4.577778,1,-0.377778
2026-05-17 01:49:49,0.026734,182910976,0.007749,4.622222,1,0.044444
2026-05-17 01:50:03,0.018645,182910976,0.007385,4.4,1,-0.222222
2026-05-17 01:50:18,0.016204,182943744,0.007359,4.488889,1,0.088889
2026-05-17 01:50:33,0.020959,183099392,0.007539,4.4,1,-0.088889
2026-05-17 01:50:49,0.017602,183861248,0.007716,4.555556,1,0.155556
2026-05-17 01:51:04,0.025402,183918592,0.007876,4.577778,1,0.022222
2026-05-17 01:51:19,0.022774,184053760,0.007869,4.711111,1,0.133333
2026-05-17 01:51:33,0.020842,184397824,0.007494,4.533333,1,-0.177778
2026-05-17 01:51:49,0.017941,184508416,0.007239,4.622222,1,0.088889
2026-05-17 01:52:04,0.015194,184471552,0.007873,4.422222,1,-0.2
2026-05-17 01:52:18,0.019404,184659968,0.007613,4.688889,1,0.266667
2026-05-17 01:52:33,0.033692,185274368,0.009064,4.688889,1,0.0
2026-05-17 01:52:49,0.035365,185667584,0.012198,4.933333,1,0.244444
2026-05-17 01:53:04,0.031731,185667584,0.012583,4.888889,1,-0.044444
2026-05-17 01:53:18,0.035759,190550016,0.011587,4.822222,1,-0.066667
2026-05-17 01:53:34,0.053868,196730880,5.025112,7.755556,1,2.933333
2026-05-17 01:53:49,0.130045,208510976,7.96955,21.466667,2,13.711111
2026-05-17 01:54:04,0.27415,340320256,1.473412,41.466667,2,20.0
2026-05-17 01:54:19,0.420067,366981120,0.943822,62.123057,4,20.65639
2026-05-17 01:54:34,0.723773,531496960,0.762743,72.366667,4,10.24361
2026-05-17 01:54:49,0.713672,629587968,0.473215,79.985143,5,7.618477
2026-05-17 01:55:04,0.849521,736309248,0.519147,87.101853,5,7.11671
2026-05-17 01:55:18,0.818403,805367808,0.354303,95.736501,5,8.634648
2026-05-17 01:55:34,0.566749,801648640,0.210691,101.362013,5,5.625512
2026-05-17 01:55:48,0.263677,844574720,0.105435,105.107144,5,3.745131
2026-05-17 01:56:04,0.254088,848683008,0.060571,105.957294,5,0.850151
2026-05-17 01:56:19,0.189377,850599936,0.064828,107.317043,5,1.359749
2026-05-17 01:56:34,0.149327,855797760,0.060817,107.504532,5,0.187489
2026-05-17 01:56:49,0.18438,860708864,0.057038,108.010773,5,0.506241
2026-05-17 01:57:04,0.146219,861798400,0.015335,108.274536,5,0.263762
2026-05-17 01:57:18,0.148794,697962496,0.010001,108.014915,4,-0.259621
2026-05-17 01:57:34,0.112673,698793984,0.008166,108.257498,4,0.242583
2026-05-17 01:57:48,0.091262,699961344,0.006797,107.622201,4,-0.635296
2026-05-17 01:58:04,0.135498,535875584,0.007281,108.333333,3,0.711132
2026-05-17 01:58:18,0.138127,536535040,0.008868,108.026071,3,-0.307262
2026-05-17 01:58:34,0.105103,536944640,0.008868,107.555581,3,-0.47049
2026-05-17 01:58:48,0.128589,537944064,0.008634,107.044444,3,-0.511136
2026-05-17 01:59:04,0.094454,538636288,0.006879,106.711111,3,-0.333333
2026-05-17 01:59:19,0.130224,540327936,0.006558,106.488889,3,-0.222222
2026-05-17 01:59:33,0.130693,540770304,0.006521,107.133333,3,0.644444
2026-05-17 01:59:49,0.129079,541294592,0.006459,107.8,3,0.666667
2026-05-17 02:00:04,0.092715,541782016,0.006102,108.77005,3,0.97005
2026-05-17 02:00:19,0.132215,542666752,0.006153,108.792272,3,0.022222
2026-05-17 02:00:34,0.104658,543170560,0.005976,109.088889,3,0.296617
2026-05-17 02:00:49,0.101855,543600640,0.005659,108.555556,3,-0.533333
2026-05-17 02:01:03,0.12638,544120832,0.005432,108.652137,3,0.096582
2026-05-17 02:01:19,0.126211,544821248,0.005253,108.266643,3,-0.385494
2026-05-17 02:01:33,0.128248,545816576,0.005218,108.377778,3,0.111135
2026-05-17 02:01:49,0.127054,546021376,0.005323,107.911111,3,-0.466667
2026-05-17 02:02:03,0.125965,546328576,0.005423,107.355581,3,-0.55553
2026-05-17 02:02:18,0.124614,546467840,0.005224,107.111111,3,-0.24447
2026-05-17 02:02:34,0.106065,547975168,0.005167,106.133333,3,-0.977778
2026-05-17 02:02:49,0.135544,548839424,0.00515,106.377778,3,0.244444
2026-05-17 02:03:04,0.135641,549408768,0.005314,106.888889,3,0.511111
2026-05-17 02:03:19,0.132735,550133760,0.005339,107.733333,3,0.844444
2026-05-17 02:03:34,0.093306,550608896,0.005319,87.511111,3,-20.222222
2026-05-17 02:03:49,0.06482,550674432,0.005335,52.911111,3,-34.6
2026-05-17 02:04:04,0.022934,550891520,0.005567,18.666667,3,-34.244444
2026-05-17 02:04:19,0.015939,551313408,0.006655,5.066667,3,-13.6
2026-05-17 02:04:34,0.014819,551448576,0.006334,4.933333,3,-0.133333
2026-05-17 02:04:49,0.019118,172486656,0.006928,5.088872,1,0.155539
2026-05-17 02:05:04,0.035812,175075328,0.007793,4.650821,1,-0.438052
2026-05-17 02:05:19,0.020301,175075328,0.007989,4.871101,1,0.22028
2026-05-17 02:05:34,0.028496,176029696,0.008044,4.079908,1,-0.791192
2026-05-17 02:05:49,0.041258,183472128,0.008164,4.577778,1,0.497869
2026-05-17 02:06:04,0.041466,184250368,0.007923,4.444444,1,-0.133333
2026-05-17 02:06:19,0.030195,179073024,0.007787,4.511111,1,0.066667
2026-05-17 02:06:34,0.032994,179908608,0.008011,4.311111,1,-0.2
2026-05-17 02:06:49,0.020374,179908608,0.007938,4.4,1,0.088889
2026-05-17 02:07:04,0.029497,181252096,0.00743,4.355556,1,-0.044444
2026-05-17 02:07:19,0.024947,181252096,0.006732,4.355556,1,0.0
2026-05-17 02:07:34,0.024076,181157888,0.006714,4.333333,1,-0.022222
2026-05-17 02:07:48,0.02168,181559296,0.006797,4.466667,1,0.133333
2026-05-17 02:08:04,0.023696,181743616,0.006991,4.444444,1,-0.022222
2026-05-17 02:08:19,0.026588,183570432,0.007749,4.533333,1,0.088889
2026-05-17 02:08:34,0.034563,189440000,13.028067,5.733333,1,1.2
2026-05-17 02:08:49,0.085571,206708736,16.965121,12.709134,1,6.975801
2026-05-17 02:09:04,0.135145,202051584,3.629346,24.806674,1,12.09754
2026-05-17 02:09:19,0.153575,204554240,1.685352,35.710317,2,10.903642
2026-05-17 02:09:34,0.322994,306409472,0.146968,47.629631,2,11.919314
