timestamp,cpu,memory,latency,rps,replicas,delta_rps
2026-05-17 01:48:03,0.003545,137621504,0.00769,0.222222,1,0.0
2026-05-17 01:48:18,0.002897,137764864,0.007829,0.177778,1,-0.044444
2026-05-17 01:48:33,0.00718,139206656,0.189023,0.488889,1,0.311111
2026-05-17 01:48:48,0.010805,140099584,0.180829,0.814428,1,0.325539
2026-05-17 01:49:03,0.011565,140566528,0.101251,1.309973,1,0.495546
2026-05-17 01:49:18,0.015154,141410304,0.003303,1.177778,1,-0.132196
2026-05-17 01:49:33,0.013559,141770752,0.003189,1.222222,1,0.044444
2026-05-17 01:49:48,0.013172,142131200,0.003259,1.044444,1,-0.177778
2026-05-17 01:50:03,0.010307,142442496,0.00298,1.311111,1,0.266667
2026-05-17 01:50:18,0.009616,142835712,0.002884,1.222222,1,-0.088889
2026-05-17 01:50:33,0.013709,143077376,0.002796,1.333333,1,0.111111
2026-05-17 01:50:48,0.012134,144359424,0.002837,1.177778,1,-0.155556
2026-05-17 01:51:03,0.015061,144990208,0.002971,1.333333,1,0.155556
2026-05-17 01:51:18,0.010895,145649664,0.00307,1.177778,1,-0.155556
2026-05-17 01:51:33,0.008613,145600512,0.003006,1.244444,1,0.066667
2026-05-17 01:51:48,0.009978,149430272,0.002971,1.111111,1,-0.133333
2026-05-17 01:52:03,0.0146,146149376,0.002919,1.177778,1,0.066667
2026-05-17 01:52:18,0.014966,146964480,0.002953,1.133333,1,-0.044444
2026-05-17 01:52:33,0.011989,146964480,0.002434,1.466667,1,0.333333
2026-05-17 01:52:48,0.015252,147427328,0.00367,1.555556,1,0.088889
2026-05-17 01:53:03,0.014822,147570688,0.003618,1.622222,1,0.066667
2026-05-17 01:53:18,0.006776,147652608,0.003513,1.311111,1,-0.311111
2026-05-17 01:53:33,0.004739,147652608,0.002285,3.044444,1,1.733333
2026-05-17 01:53:48,0.015723,148127744,0.024607,7.822222,1,4.777778
2026-05-17 01:54:03,0.052625,149155840,0.030129,13.533333,1,5.711111
2026-05-17 01:54:18,0.068318,150261760,0.010695,17.488889,1,3.955556
2026-05-17 01:54:33,0.055302,152825856,0.082768,18.311111,2,0.822222
2026-05-17 01:54:48,0.188889,218988544,0.090473,18.844444,2,0.533333
2026-05-17 01:55:03,0.272247,258985984,0.093046,19.155556,2,0.311111
2026-05-17 01:55:18,0.290916,284454912,0.009899,19.377778,2,0.222222
2026-05-17 01:55:33,0.17461,285855744,0.005288,19.711111,2,0.333333
2026-05-17 01:55:48,0.110002,285999104,0.002538,20.288889,2,0.577778
2026-05-17 01:56:03,0.055064,292118528,0.00186,21.133333,2,0.844444
2026-05-17 01:56:18,0.047315,152145920,0.001634,18.822222,1,-2.311111
2026-05-17 01:56:33,0.046749,152281088,0.001636,18.288889,1,-0.533333
2026-05-17 01:56:48,0.038223,152571904,0.001553,18.488889,1,0.2
2026-05-17 01:57:03,0.030797,152571904,0.001575,20.377778,1,1.888889
2026-05-17 01:57:18,0.03465,152711168,0.001431,20.466667,1,0.088889
2026-05-17 01:57:33,0.033869,152842240,0.001507,19.888889,1,-0.577778
2026-05-17 01:57:48,0.059457,155742208,0.001587,20.111111,1,0.222222
2026-05-17 01:58:03,0.088229,158420992,0.001877,20.688889,2,0.577778
2026-05-17 01:58:18,0.182145,240816128,0.001698,21.133333,2,0.444444
2026-05-17 01:58:33,0.205381,285884416,0.001556,21.155556,2,0.022222
2026-05-17 01:58:48,0.193718,287084544,0.001356,20.466667,2,-0.688889
2026-05-17 01:59:03,0.108219,296202240,0.001369,19.866667,2,-0.6
2026-05-17 01:59:18,0.034446,155561984,0.001332,19.844444,1,-0.022222
2026-05-17 01:59:33,0.022064,155512832,0.001296,20.222222,1,0.377778
2026-05-17 01:59:48,0.020168,155545600,0.001251,20.911111,1,0.688889
2026-05-17 02:00:03,0.019508,155566080,0.001297,20.511111,1,-0.4
2026-05-17 02:00:18,0.019675,155615232,0.001294,20.533333,1,0.022222
2026-05-17 02:00:33,0.01372,155615232,0.001328,19.844444,1,-0.688889
2026-05-17 02:00:48,0.020782,155738112,0.001266,19.777778,1,-0.066667
2026-05-17 02:01:03,0.020145,155738112,0.001234,19.422222,1,-0.355556
2026-05-17 02:01:18,0.017497,155947008,0.001116,19.555556,1,0.133333
2026-05-17 02:01:33,0.017455,155971584,0.00117,20.088889,1,0.533333
2026-05-17 02:01:48,0.018096,156008448,0.001223,20.444444,1,0.355556
2026-05-17 02:02:03,0.018939,156061696,0.001213,20.733333,1,0.288889
2026-05-17 02:02:18,0.018522,156078080,0.001241,20.133333,1,-0.6
2026-05-17 02:02:33,0.015357,156094464,0.001284,20.622222,1,0.488889
2026-05-17 02:02:48,0.018959,156184576,0.001274,20.554185,1,-0.068037
2026-05-17 02:03:03,0.015704,156184576,0.00125,20.844444,1,0.290259
2026-05-17 02:03:18,0.018697,156233728,0.001223,19.555556,1,-1.288889
2026-05-17 02:03:33,0.014542,156250112,0.001303,13.37867,1,-6.176886
2026-05-17 02:03:48,0.008415,156278784,0.001335,7.177778,1,-6.200892
2026-05-17 02:04:03,0.004222,156311552,0.001358,1.444444,1,-5.733333
