timestamp,cpu,memory,latency,rps,replicas,delta_rps
2026-05-15 10:25:22,0.002397,164831232,0.002639,0.2,1,0.0
2026-05-15 10:25:37,0.003239,164843520,0.00194,0.644444,1,0.444444
2026-05-15 10:25:52,0.003029,164847616,0.002022,2.444444,1,1.8
2026-05-15 10:26:07,0.005021,164986880,0.002092,4.066667,1,1.622222
2026-05-15 10:26:22,0.007084,164847616,0.002324,5.511111,1,1.444444
2026-05-15 10:26:37,0.008391,164864000,0.002528,5.844444,1,0.333333
2026-05-15 10:26:52,0.008695,164847616,0.002439,5.933333,1,0.088889
2026-05-15 10:27:07,0.008397,164864000,0.002409,5.8,1,-0.133333
2026-05-15 10:27:22,0.006236,164864000,0.002373,5.777778,1,-0.022222
2026-05-15 10:27:37,0.006519,164995072,0.002333,6.022222,1,0.244444
2026-05-15 10:27:52,0.007757,164872192,0.002328,6.111111,1,0.088889
2026-05-15 10:28:07,0.009017,165027840,0.00228,5.466667,1,-0.644444
2026-05-15 10:28:22,0.008332,164929536,0.002283,5.4,1,-0.066667
2026-05-15 10:28:37,0.008609,164925440,0.002377,5.244444,1,-0.155556
2026-05-15 10:28:52,0.006926,164925440,0.002329,5.488889,1,0.244444
2026-05-15 10:29:07,0.01041,164986880,0.002324,5.511111,1,0.022222
2026-05-15 10:29:22,0.009322,165257216,0.002076,5.355556,1,-0.155556
2026-05-15 10:29:37,0.007046,165003264,0.002219,5.444444,1,0.088889
2026-05-15 10:29:52,0.00534,165003264,0.00249,5.111111,1,-0.333333
2026-05-15 10:30:07,0.007198,165048320,0.002849,5.644444,1,0.533333
2026-05-15 10:30:22,0.007874,165052416,0.002878,5.911111,1,0.266667
2026-05-15 10:30:37,0.007945,165048320,0.002414,6.555556,1,0.644444
2026-05-15 10:30:52,0.008193,165044224,0.002361,6.422222,1,-0.133333
2026-05-15 10:31:07,0.009631,165101568,0.00268,6.222222,1,-0.2
2026-05-15 10:31:22,0.009095,165101568,0.002751,5.733333,1,-0.488889
2026-05-15 10:31:37,0.008222,165089280,0.002566,5.755556,1,0.022222
2026-05-15 10:31:52,0.008122,165105664,0.002272,5.555556,1,-0.2
2026-05-15 10:32:07,0.00728,165228544,0.002243,5.444444,1,-0.111111
2026-05-15 10:32:22,0.006929,165228544,0.002264,5.644444,1,0.2
2026-05-15 10:32:37,0.007604,165236736,0.002361,5.644444,1,0.0
2026-05-15 10:32:52,0.007453,165105664,0.002344,5.955556,1,0.311111
2026-05-15 10:33:07,0.007742,165093376,0.002343,5.977778,1,0.022222
