timestamp,cpu,memory,latency,rps,replicas,delta_rps
2026-05-15 10:25:22,0.002185,202665984,0.008074,0.644444,1,0.0
2026-05-15 10:25:37,0.002076,202665984,0.982026,0.911111,1,0.266667
2026-05-15 10:25:52,0.006227,203100160,4.646916,4.907294,1,3.996183
2026-05-15 10:26:07,0.016887,203001856,3.352461,9.733333,1,4.826039
2026-05-15 10:26:22,0.024419,203005952,2.295762,14.266667,1,4.533333
2026-05-15 10:26:37,0.020183,203141120,0.005475,14.967197,1,0.70053
2026-05-15 10:26:52,0.017615,203001856,0.005564,14.933333,1,-0.033863
2026-05-15 10:27:07,0.021118,203087872,0.005573,14.8,1,-0.133333
2026-05-15 10:27:22,0.023587,202846208,0.005567,14.933333,1,0.133333
2026-05-15 10:27:37,0.02309,202862592,0.005499,14.933333,1,0.0
2026-05-15 10:27:52,0.020905,203137024,0.005438,15.0,1,0.066667
2026-05-15 10:28:07,0.023968,203268096,0.005449,14.977778,1,-0.022222
2026-05-15 10:28:22,0.018891,203268096,0.005443,14.711111,1,-0.266667
2026-05-15 10:28:37,0.023608,203137024,0.005587,14.822222,1,0.111111
2026-05-15 10:28:52,0.023769,203079680,0.005512,14.622222,1,-0.2
2026-05-15 10:29:07,0.024219,203112448,0.005394,14.888889,1,0.266667
2026-05-15 10:29:22,0.014788,203112448,0.005396,14.844444,1,-0.044444
2026-05-15 10:29:37,0.019387,203300864,0.005384,14.977778,1,0.133333
2026-05-15 10:29:52,0.024007,203403264,0.005464,14.844444,1,-0.133333
2026-05-15 10:30:07,0.023828,203583488,0.005521,14.777778,1,-0.066667
2026-05-15 10:30:22,0.022988,203554816,0.005568,14.6,1,-0.177778
2026-05-15 10:30:37,0.023495,203276288,0.005563,14.688889,1,0.088889
2026-05-15 10:30:52,0.018481,203276288,0.005427,14.777778,1,0.088889
2026-05-15 10:31:07,0.024776,203489280,0.00557,14.977778,1,0.2
2026-05-15 10:31:22,0.020376,203489280,0.005942,15.0,1,0.022222
2026-05-15 10:31:37,0.019336,203493376,0.005732,15.022222,1,0.022222
2026-05-15 10:31:52,0.024135,203358208,0.005501,15.288889,1,0.266667
2026-05-15 10:32:07,0.023438,203640832,0.005422,15.376753,1,0.087864
2026-05-15 10:32:22,0.020879,203444224,0.005523,15.333333,1,-0.043419
2026-05-15 10:32:37,0.024378,203603968,0.005529,15.088889,1,-0.244444
2026-05-15 10:32:52,0.017376,203603968,0.005486,14.889882,1,-0.199007
2026-05-15 10:33:07,0.02373,203538432,0.005469,14.8,1,-0.089882
2026-05-15 10:33:22,0.023354,203915264,0.005467,14.911111,1,0.111111
2026-05-15 10:33:37,0.026224,203706368,0.006012,15.106747,1,0.195636
2026-05-15 10:33:52,0.025945,203837440,0.006169,15.133333,1,0.026586
2026-05-15 10:34:07,0.025983,203571200,0.006007,15.044444,1,-0.088889
2026-05-15 10:34:22,0.023941,203849728,0.005588,14.826505,1,-0.217939
2026-05-15 10:34:37,0.023628,203599872,0.00555,14.819917,1,-0.006589
2026-05-15 10:34:52,0.018725,203599872,0.005925,14.711111,1,-0.108806
2026-05-15 10:35:07,0.026012,203571200,0.006174,14.711111,1,-0.0
2026-05-15 10:35:22,0.023955,203571200,0.006412,14.772197,1,0.061086
2026-05-15 10:35:37,0.026004,203698176,0.006071,14.888889,1,0.116692
2026-05-15 10:35:52,0.022489,203603968,0.005499,14.933333,1,0.044444
2026-05-15 10:36:07,0.020012,209825792,0.005295,14.852366,1,-0.080968
2026-05-15 10:36:22,0.018315,209825792,0.00539,14.548766,1,-0.3036
2026-05-15 10:36:37,0.02469,203943936,0.005361,14.533333,1,-0.015433
2026-05-15 10:36:52,0.016558,203943936,0.005337,14.577778,1,0.044444
2026-05-15 10:37:07,0.022521,203821056,0.005465,14.851375,1,0.273597
2026-05-15 10:37:22,0.018547,203821056,0.006003,14.777778,1,-0.073597
2026-05-15 10:37:37,0.017997,203730944,0.006037,14.688889,1,-0.088889
2026-05-15 10:37:52,0.021957,203702272,0.005533,14.593514,1,-0.095375
2026-05-15 10:38:07,0.023412,203706368,0.005321,14.777778,1,0.184264
2026-05-15 10:38:22,0.020674,203706368,0.005473,14.999333,1,0.221556
2026-05-15 10:38:37,0.020849,203726848,0.005513,14.917741,1,-0.081592
2026-05-15 10:38:52,0.01738,203726848,0.005556,14.950904,1,0.033163
2026-05-15 10:39:07,0.022929,203870208,0.005374,14.778435,1,-0.17247
2026-05-15 10:39:22,0.017158,203870208,0.005339,14.933333,1,0.154899
2026-05-15 10:39:37,0.022401,203894784,0.005301,14.915752,1,-0.017582
2026-05-15 10:39:52,0.016685,203894784,0.005349,14.903494,1,-0.012258
2026-05-15 10:40:07,0.022638,203808768,0.005375,14.666667,1,-0.236827
2026-05-15 10:40:22,0.022969,203776000,0.00535,14.733333,1,0.066667
2026-05-15 10:40:37,0.023041,204062720,0.005379,14.649002,1,-0.084331
2026-05-15 10:40:52,0.022747,203915264,0.005394,14.822222,1,0.17322
2026-05-15 10:41:07,0.022625,203898880,0.005434,14.8,1,-0.022222
2026-05-15 10:41:22,0.017089,203898880,0.005387,14.869641,1,0.069641
2026-05-15 10:41:37,0.023087,203788288,0.005448,14.666667,1,-0.202974
2026-05-15 10:41:52,0.024052,203546624,0.005365,14.733333,1,0.066667
2026-05-15 10:42:07,0.024595,203673600,0.005498,14.622222,1,-0.111111
2026-05-15 10:42:22,0.020435,203665408,0.005427,14.888889,1,0.266667
2026-05-15 10:42:37,0.018597,203923456,0.005601,14.622222,1,-0.266667
2026-05-15 10:42:52,0.022408,203956224,0.005417,14.844444,1,0.222222
2026-05-15 10:43:07,0.01872,204230656,0.005292,14.933333,1,0.088889
2026-05-15 10:43:22,0.018588,204128256,0.005062,15.044444,1,0.111111
2026-05-15 10:43:37,0.018523,204013568,0.005285,15.177778,1,0.133333
2026-05-15 10:43:52,0.022946,203857920,0.005332,15.022222,1,-0.155556
2026-05-15 10:44:07,0.022434,203882496,0.005322,15.0,1,-0.022222
2026-05-15 10:44:22,0.021705,203902976,0.005111,14.888889,1,-0.111111
2026-05-15 10:44:37,0.021585,204034048,0.005114,14.977778,1,0.088889
2026-05-15 10:44:52,0.018048,203886592,0.005152,15.0,1,0.022222
2026-05-15 10:45:07,0.025347,203894784,0.005317,15.022222,1,0.022222
2026-05-15 10:45:22,0.020571,203894784,0.005435,15.066667,1,0.044444
2026-05-15 10:45:37,0.021895,204292096,0.00538,15.088889,1,0.022222
2026-05-15 10:45:52,0.021636,204292096,0.005286,15.177778,1,0.088889
2026-05-15 10:46:07,0.021264,204427264,0.005184,15.155556,1,-0.022222
2026-05-15 10:46:22,0.024265,204480512,0.005355,15.222222,1,0.066667
2026-05-15 10:46:37,0.024662,204451840,0.005377,15.044444,1,-0.177778
