timestamp,cpu,memory,latency,rps,replicas,delta_rps
2026-05-15 11:44:33,0.001188,166133760,0.002988,0.2,1,0.0
2026-05-15 11:44:48,0.001378,166137856,0.002988,0.2,1,0.0
2026-05-15 11:45:03,0.003572,166154240,0.003111,1.866667,1,1.666667
2026-05-15 11:45:18,0.00703,166281216,0.002352,4.155556,1,2.288889
2026-05-15 11:45:33,0.006682,166154240,0.002337,5.977778,1,1.822222
2026-05-15 11:45:48,0.008221,166141952,0.002134,6.688889,1,0.711111
2026-05-15 11:46:03,0.005167,166141952,0.00244,6.311111,1,-0.377778
2026-05-15 11:46:18,0.006455,166285312,0.002559,6.555556,1,0.244444
2026-05-15 11:46:33,0.007848,166146048,0.002719,6.222222,1,-0.333333
2026-05-15 11:46:48,0.007939,166174720,0.002573,6.466667,1,0.244444
2026-05-15 11:47:03,0.008621,166305792,0.002723,6.333333,1,-0.133333
2026-05-15 11:47:18,0.007205,166424576,0.002886,6.422222,1,0.088889
2026-05-15 11:47:33,0.009117,166182912,0.002923,6.022222,1,-0.4
2026-05-15 11:47:48,0.008355,166309888,0.002702,5.933333,1,-0.088889
2026-05-15 11:48:03,0.004807,166309888,0.002557,5.822222,1,-0.111111
2026-05-15 11:48:18,0.008579,166227968,0.002435,6.066667,1,0.244444
2026-05-15 11:48:33,0.008402,166182912,0.002425,6.333333,1,0.266667
2026-05-15 11:48:48,0.008585,166191104,0.002355,6.533333,1,0.2
2026-05-15 11:49:03,0.008878,166195200,0.002314,6.8,1,0.266667
2026-05-15 11:49:18,0.008285,166313984,0.002217,6.333333,1,-0.466667
2026-05-15 11:49:33,0.007645,166199296,0.002429,6.266667,1,-0.066667
2026-05-15 11:49:48,0.007063,166195200,0.002487,6.066667,1,-0.2
2026-05-15 11:50:03,0.006553,166219776,0.002315,11.288889,1,5.222222
2026-05-15 11:50:18,0.015194,166260736,0.003026,32.933333,1,21.644444
2026-05-15 11:50:33,0.034339,166146048,0.006302,51.866667,1,18.933333
2026-05-15 11:50:48,0.083315,169680896,0.094746,63.622222,1,11.755556
2026-05-15 11:51:03,0.097655,172244992,0.109749,58.177778,2,-5.444444
2026-05-15 11:51:18,0.244017,228085760,0.118917,60.488889,2,2.311111
2026-05-15 11:51:33,0.299239,258957312,0.12821,59.733333,2,-0.755556
2026-05-15 11:51:48,0.37031,291373056,0.123842,60.8,2,1.066667
2026-05-15 11:52:03,0.312418,302166016,0.191189,55.244444,2,-5.555556
2026-05-15 11:52:18,0.258437,304283648,0.19001,59.911111,2,4.666667
2026-05-15 11:52:33,0.118719,304209920,0.13275,61.377778,2,1.466667
2026-05-15 11:52:48,0.141141,312107008,0.107976,65.044444,2,3.666667
2026-05-15 11:53:03,0.141057,314261504,0.106604,62.7759,2,-2.268544
2026-05-15 11:53:18,0.195394,320606208,0.107046,58.279022,4,-4.496878
