timestamp,cpu,memory,latency,rps,replicas,delta_rps
2026-05-15 12:49:11,0.002397,173858816,0.00095,0.2,1,0.0
2026-05-15 12:49:26,0.002139,173854720,0.00095,0.2,1,0.0
2026-05-15 12:49:41,0.001829,173854720,0.002429,0.911111,1,0.711111
2026-05-15 12:49:56,0.0023,173854720,0.003355,1.511111,1,0.6
2026-05-15 12:50:12,0.001675,173854720,0.002988,2.422222,1,0.911111
2026-05-15 12:50:27,0.002944,173998080,0.002884,2.444444,1,0.022222
2026-05-15 12:50:42,0.004222,173862912,0.002703,3.021618,1,0.577173
2026-05-15 12:50:57,0.004876,173875200,0.002696,3.622222,1,0.600604
2026-05-15 12:51:12,0.006337,173867008,0.002669,4.688889,1,1.066667
2026-05-15 12:51:27,0.00716,173883392,0.002545,5.60112,1,0.912231
2026-05-15 12:51:42,0.005828,173883392,0.002534,6.111111,1,0.509991
2026-05-15 12:51:57,0.007302,173875200,0.002223,7.0,1,0.888889
2026-05-15 12:52:12,0.007457,173887488,0.002318,8.022222,1,1.022222
2026-05-15 12:52:27,0.009754,173928448,0.002348,9.822222,1,1.8
2026-05-15 12:52:42,0.011085,173953024,0.002298,11.666667,1,1.844444
2026-05-15 12:52:57,0.011996,173936640,0.002234,12.866667,1,1.2
2026-05-15 12:53:12,0.01323,173940736,0.002048,14.177778,1,1.311111
2026-05-15 12:53:27,0.013879,173948928,0.002197,14.977778,1,0.8
2026-05-15 12:53:42,0.010463,173948928,0.002247,16.955556,1,1.977778
2026-05-15 12:53:57,0.017365,174116864,0.002648,17.955556,1,1.0
2026-05-15 12:54:12,0.015027,174116864,0.002333,19.333333,1,1.377778
2026-05-15 12:54:27,0.018932,173981696,0.002269,21.2,1,1.866667
2026-05-15 12:54:42,0.015446,173981696,0.002017,23.622222,1,2.422222
2026-05-15 12:54:57,0.020939,174096384,0.001997,25.666667,1,2.044444
2026-05-15 12:55:12,0.017333,174096384,0.002055,26.311111,1,0.644444
2026-05-15 12:55:27,0.023086,174100480,0.002102,26.555556,1,0.244444
2026-05-15 12:55:42,0.023999,173977600,0.002108,27.688889,1,1.133333
2026-05-15 12:55:57,0.025618,174104576,0.002087,28.8,1,1.111111
2026-05-15 12:56:12,0.02078,174104576,0.0021,29.666667,1,0.866667
2026-05-15 12:56:27,0.025389,174002176,0.002056,29.711111,1,0.044444
2026-05-15 12:56:42,0.018001,174002176,0.002047,29.955556,1,0.244444
2026-05-15 12:56:57,0.025777,174100480,0.002023,30.01822,1,0.062664
2026-05-15 12:57:12,0.019671,174100480,0.002092,30.044444,1,0.026225
2026-05-15 12:57:27,0.019628,174284800,0.002115,29.8,1,-0.244444
2026-05-15 12:57:42,0.024447,174166016,0.002181,30.404054,1,0.604054
2026-05-15 12:57:57,0.024976,174301184,0.002141,30.288889,1,-0.115165
2026-05-15 12:58:12,0.025596,174178304,0.002104,29.977778,1,-0.311111
2026-05-15 12:58:27,0.020247,174190592,0.002064,29.4,1,-0.577778
2026-05-15 12:58:42,0.015591,174223360,0.002074,28.133333,1,-1.266667
2026-05-15 12:58:57,0.019905,174227456,0.002101,26.555556,1,-1.577778
