timestamp,cpu,memory,latency,rps,replicas,delta_rps
2026-05-15 15:14:26,0.001989,175874048,0.059,0.2,1,0.0
2026-05-15 15:14:41,0.002294,175874048,0.004754,0.711111,1,0.511111
2026-05-15 15:14:56,0.003647,175882240,0.002665,2.555556,1,1.844444
2026-05-15 15:15:11,0.004605,176025600,0.002307,4.444444,1,1.888889
2026-05-15 15:15:26,0.006875,175894528,0.002339,6.044444,1,1.6
2026-05-15 15:15:41,0.005638,175894528,0.002291,6.088889,1,0.044444
2026-05-15 15:15:56,0.00681,175886336,0.002288,6.022222,1,-0.066667
2026-05-15 15:16:11,0.006827,176013312,0.002237,6.133333,1,0.111111
2026-05-15 15:16:26,0.006675,175886336,0.002212,6.088889,1,-0.044444
2026-05-15 15:16:41,0.005233,175886336,0.002192,6.066667,1,-0.022222
2026-05-15 15:16:56,0.00684,175919104,0.002679,5.933333,1,-0.133333
2026-05-15 15:17:11,0.0049,175919104,0.002581,6.088889,1,0.155556
2026-05-15 15:17:26,0.00723,175886336,0.002422,6.377778,1,0.288889
2026-05-15 15:17:41,0.005466,175886336,0.002211,6.133333,1,-0.244444
2026-05-15 15:17:56,0.005281,176021504,0.002133,6.066667,1,-0.066667
2026-05-15 15:18:11,0.00664,175898624,0.002265,5.866667,1,-0.2
2026-05-15 15:18:26,0.005191,175886336,0.002345,5.866667,1,-0.0
2026-05-15 15:18:41,0.005511,175890432,0.002435,5.977778,1,0.111111
2026-05-15 15:18:56,0.007002,175894528,0.002512,6.088889,1,0.111111
2026-05-15 15:19:11,0.007334,176021504,0.002487,6.355556,1,0.266667
2026-05-15 15:19:26,0.00727,176021504,0.002744,6.177778,1,-0.177778
2026-05-15 15:19:41,0.007272,175898624,0.002586,6.755556,1,0.577778
2026-05-15 15:19:56,0.013825,175939584,0.002701,20.2,1,13.444444
2026-05-15 15:20:11,0.012259,175939584,0.004873,45.666667,1,25.466667
2026-05-15 15:20:26,0.050172,176910336,0.005725,76.555556,1,30.888889
2026-05-15 15:20:41,0.050206,179179520,0.006934,91.288889,2,14.733333
2026-05-15 15:20:56,0.20707,255176704,0.08958,82.844444,2,-8.444444
2026-05-15 15:21:11,0.211622,255115264,0.107823,66.555556,2,-16.288889
2026-05-15 15:21:26,0.349043,307847168,0.202767,50.111111,2,-16.444444
2026-05-15 15:21:41,0.305478,308035584,0.200357,51.088889,2,0.977778
2026-05-15 15:21:56,0.190757,312594432,0.182049,54.355556,2,3.266667
2026-05-15 15:22:11,0.070239,312594432,0.106475,59.466667,2,5.111111
2026-05-15 15:22:26,0.106483,331583488,0.099383,60.266667,2,0.8
2026-05-15 15:22:41,0.162957,343781376,0.095726,59.760947,2,-0.50572
2026-05-15 15:22:56,0.216858,331427840,0.090786,57.717567,4,-2.04338
2026-05-15 15:23:11,0.177623,331427840,0.092738,51.6842,4,-6.033367
2026-05-15 15:23:26,0.158267,331837440,0.067393,52.622222,4,0.938022
2026-05-15 15:23:41,0.12602,331866112,0.013262,54.933333,4,2.311111
2026-05-15 15:23:56,0.114956,332222464,0.085208,56.977778,4,2.044444
2026-05-15 15:24:11,0.129285,332673024,0.105016,58.888889,4,1.911111
2026-05-15 15:24:26,0.133705,332193792,0.117671,56.955556,4,-1.933333
2026-05-15 15:24:41,0.094385,332193792,0.179657,50.111111,4,-6.844444
2026-05-15 15:24:56,0.086008,332222464,0.18073,31.866667,4,-18.244444
2026-05-15 15:25:11,0.040792,332324864,0.111832,12.977778,4,-18.888889
2026-05-15 15:25:26,0.007035,332341248,0.002336,1.311111,4,-11.666667
2026-05-15 15:25:41,0.006417,332427264,0.002281,1.311111,2,0.0
2026-05-15 15:25:56,0.006456,332341248,0.001957,1.422222,2,0.111111
2026-05-15 15:26:11,0.006456,332632064,0.001852,1.511111,2,0.088889
2026-05-15 15:26:26,0.006594,332787712,0.002027,1.511111,2,0.0
2026-05-15 15:26:41,0.006432,176832512,0.00207,1.471399,1,-0.039712
2026-05-15 15:26:56,0.005368,176832512,0.002086,1.41591,1,-0.055489
2026-05-15 15:27:11,0.00357,176832512,0.002569,1.155556,1,-0.260354
2026-05-15 15:27:26,0.002909,176832512,0.002621,1.333333,1,0.177778
2026-05-15 15:27:41,0.002663,176844800,0.002455,1.311111,1,-0.022222
2026-05-15 15:27:56,0.002425,176832512,0.00298,1.311111,1,0.0
2026-05-15 15:28:11,0.001629,176832512,0.002901,1.2,1,-0.111111
2026-05-15 15:28:26,0.002775,176836608,0.003775,1.422222,1,0.222222
2026-05-15 15:28:41,0.002863,176840704,0.003023,1.488889,1,0.066667
2026-05-15 15:28:56,0.003089,176832512,0.002796,1.777778,1,0.288889
2026-05-15 15:29:11,0.002942,176832512,0.002247,1.711111,1,-0.066667
2026-05-15 15:29:26,0.003008,176836608,0.002359,1.666667,1,-0.044444
2026-05-15 15:29:41,0.002985,176840704,0.002298,1.711111,1,0.044444
2026-05-15 15:29:56,0.003828,176857088,0.002371,1.622222,1,-0.088889
2026-05-15 15:30:11,0.003423,176865280,0.002268,1.577778,1,-0.044444
2026-05-15 15:30:26,0.003412,177115136,0.002342,1.377778,1,-0.2
2026-05-15 15:30:41,0.00208,177115136,0.002438,1.422222,1,0.044444
2026-05-15 15:30:56,0.002894,176861184,0.002408,1.577778,1,0.155556
2026-05-15 15:31:11,0.00318,176857088,0.002543,1.533333,1,-0.044444
2026-05-15 15:31:26,0.002952,176865280,0.002412,1.422222,1,-0.111111
2026-05-15 15:31:41,0.002513,176861184,0.002866,1.244444,1,-0.177778
2026-05-15 15:31:56,0.002562,176865280,0.002473,1.266667,1,0.022222
